region_group,country_code,country_name,country_iso2,country_text,customer_id_,customer_id,customer_name,customer_segment,Final Destination,Final Destination Text,year,procedure_group,terumo_category,terumo_category_key,qty_units_per_procedure,mapping_row_count,procedures,usage_rate_final,mapping_cardinality,allocation_weight,customer_market_key,final_destination_key
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100094,100094,Klinika Kardiochirurgii Szczecin,University Hospital,200094,FD Klinika Kardiochirurgii Szczecin,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,223,0.7,7,0.1429,CM_100094,FD_200094
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100094,100094,Klinika Kardiochirurgii Szczecin,University Hospital,200094,FD Klinika Kardiochirurgii Szczecin,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,223,0.9,7,0.1429,CM_100094,FD_200094
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100094,100094,Klinika Kardiochirurgii Szczecin,University Hospital,200094,FD Klinika Kardiochirurgii Szczecin,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,223,0.8,7,0.1429,CM_100094,FD_200094
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100094,100094,Klinika Kardiochirurgii Szczecin,University Hospital,200094,FD Klinika Kardiochirurgii Szczecin,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,223,0.6,7,0.1429,CM_100094,FD_200094
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,205,0.95,2,0.5,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,205,0.9,2,0.5,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,253,0.95,5,0.2,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,253,0.9,5,0.2,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,253,0.85,5,0.2,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,253,0.7,5,0.2,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,253,0.5,5,0.2,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,173,0.95,7,0.1429,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,173,0.98,7,0.1429,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,173,0.85,7,0.1429,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,173,0.7,7,0.1429,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,173,0.9,7,0.1429,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,173,0.8,7,0.1429,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,173,0.6,7,0.1429,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,229,0.98,5,0.2,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,PCI - Complex,Guide Wires,TC002,3.0,1,229,0.99,5,0.2,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,229,0.9,5,0.2,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,229,0.8,5,0.2,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100095,100095,Szpital Kliniczny Bydgoszcz,University Hospital,200095,FD Szpital Kliniczny Bydgoszcz,2024,PCI - Complex,Microcatheters,TC006,1.0,1,229,0.65,5,0.2,CM_100095,FD_200095
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100096,100096,Instytut Kardiologii Rzeszow,Public Hospital,200096,FD Instytut Kardiologii Rzeszow,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,169,0.9,3,0.3333,CM_100096,FD_200096
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100096,100096,Instytut Kardiologii Rzeszow,Public Hospital,200096,FD Instytut Kardiologii Rzeszow,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,169,0.8,3,0.3333,CM_100096,FD_200096
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100096,100096,Instytut Kardiologii Rzeszow,Public Hospital,200096,FD Instytut Kardiologii Rzeszow,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,169,0.6,3,0.3333,CM_100096,FD_200096
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100096,100096,Instytut Kardiologii Rzeszow,Public Hospital,200096,FD Instytut Kardiologii Rzeszow,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,206,0.8,2,0.5,CM_100096,FD_200096
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100096,100096,Instytut Kardiologii Rzeszow,Public Hospital,200096,FD Instytut Kardiologii Rzeszow,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,206,0.75,2,0.5,CM_100096,FD_200096
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100096,100096,Instytut Kardiologii Rzeszow,Public Hospital,200096,FD Instytut Kardiologii Rzeszow,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,20,0.95,5,0.2,CM_100096,FD_200096
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100096,100096,Instytut Kardiologii Rzeszow,Public Hospital,200096,FD Instytut Kardiologii Rzeszow,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,20,0.9,5,0.2,CM_100096,FD_200096
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100096,100096,Instytut Kardiologii Rzeszow,Public Hospital,200096,FD Instytut Kardiologii Rzeszow,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,20,0.85,5,0.2,CM_100096,FD_200096
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100096,100096,Instytut Kardiologii Rzeszow,Public Hospital,200096,FD Instytut Kardiologii Rzeszow,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,20,0.7,5,0.2,CM_100096,FD_200096
Eastern Europe,PL,Eastern Europe,PL,Eastern Europe,100096,100096,Instytut Kardiologii Rzeszow,Public Hospital,200096,FD Instytut Kardiologii Rzeszow,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,20,0.5,5,0.2,CM_100096,FD_200096
MENA,TR,MENA,TR,MENA,100097,100097,Üniversitesi Hastanesi Istanbul,Public Hospital,200097,FD Üniversitesi Hastanesi Istanbul,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,263,0.85,2,0.5,CM_100097,FD_200097
MENA,TR,MENA,TR,MENA,100097,100097,Üniversitesi Hastanesi Istanbul,Public Hospital,200097,FD Üniversitesi Hastanesi Istanbul,2024,Structural Heart,Guide Wires,TC002,1.0,1,263,0.7,2,0.5,CM_100097,FD_200097
MENA,TR,MENA,TR,MENA,100097,100097,Üniversitesi Hastanesi Istanbul,Public Hospital,200097,FD Üniversitesi Hastanesi Istanbul,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,220,0.8,2,0.5,CM_100097,FD_200097
MENA,TR,MENA,TR,MENA,100097,100097,Üniversitesi Hastanesi Istanbul,Public Hospital,200097,FD Üniversitesi Hastanesi Istanbul,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,220,0.75,2,0.5,CM_100097,FD_200097
MENA,TR,MENA,TR,MENA,100097,100097,Üniversitesi Hastanesi Istanbul,Public Hospital,200097,FD Üniversitesi Hastanesi Istanbul,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,416,0.95,2,0.5,CM_100097,FD_200097
MENA,TR,MENA,TR,MENA,100097,100097,Üniversitesi Hastanesi Istanbul,Public Hospital,200097,FD Üniversitesi Hastanesi Istanbul,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,416,0.9,2,0.5,CM_100097,FD_200097
MENA,TR,MENA,TR,MENA,100098,100098,Kalp Merkezi Ankara,Heart Center,200098,FD Kalp Merkezi Ankara,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,223,0.95,7,0.1429,CM_100098,FD_200098
MENA,TR,MENA,TR,MENA,100098,100098,Kalp Merkezi Ankara,Heart Center,200098,FD Kalp Merkezi Ankara,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,223,0.98,7,0.1429,CM_100098,FD_200098
MENA,TR,MENA,TR,MENA,100098,100098,Kalp Merkezi Ankara,Heart Center,200098,FD Kalp Merkezi Ankara,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,223,0.85,7,0.1429,CM_100098,FD_200098
MENA,TR,MENA,TR,MENA,100098,100098,Kalp Merkezi Ankara,Heart Center,200098,FD Kalp Merkezi Ankara,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,223,0.7,7,0.1429,CM_100098,FD_200098
MENA,TR,MENA,TR,MENA,100098,100098,Kalp Merkezi Ankara,Heart Center,200098,FD Kalp Merkezi Ankara,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,223,0.9,7,0.1429,CM_100098,FD_200098
MENA,TR,MENA,TR,MENA,100098,100098,Kalp Merkezi Ankara,Heart Center,200098,FD Kalp Merkezi Ankara,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,223,0.8,7,0.1429,CM_100098,FD_200098
MENA,TR,MENA,TR,MENA,100098,100098,Kalp Merkezi Ankara,Heart Center,200098,FD Kalp Merkezi Ankara,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,223,0.6,7,0.1429,CM_100098,FD_200098
MENA,TR,MENA,TR,MENA,100098,100098,Kalp Merkezi Ankara,Heart Center,200098,FD Kalp Merkezi Ankara,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,293,0.9,3,0.3333,CM_100098,FD_200098
MENA,TR,MENA,TR,MENA,100098,100098,Kalp Merkezi Ankara,Heart Center,200098,FD Kalp Merkezi Ankara,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,293,0.8,3,0.3333,CM_100098,FD_200098
MENA,TR,MENA,TR,MENA,100098,100098,Kalp Merkezi Ankara,Heart Center,200098,FD Kalp Merkezi Ankara,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,293,0.6,3,0.3333,CM_100098,FD_200098
MENA,TR,MENA,TR,MENA,100098,100098,Kalp Merkezi Ankara,Heart Center,200098,FD Kalp Merkezi Ankara,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,242,0.85,2,0.5,CM_100098,FD_200098
MENA,TR,MENA,TR,MENA,100098,100098,Kalp Merkezi Ankara,Heart Center,200098,FD Kalp Merkezi Ankara,2024,Structural Heart,Guide Wires,TC002,1.0,1,242,0.7,2,0.5,CM_100098,FD_200098
MENA,TR,MENA,TR,MENA,100099,100099,Devlet Hastanesi Izmir,University Hospital,200099,FD Devlet Hastanesi Izmir,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,156,0.95,5,0.2,CM_100099,FD_200099
MENA,TR,MENA,TR,MENA,100099,100099,Devlet Hastanesi Izmir,University Hospital,200099,FD Devlet Hastanesi Izmir,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,156,0.9,5,0.2,CM_100099,FD_200099
MENA,TR,MENA,TR,MENA,100099,100099,Devlet Hastanesi Izmir,University Hospital,200099,FD Devlet Hastanesi Izmir,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,156,0.85,5,0.2,CM_100099,FD_200099
MENA,TR,MENA,TR,MENA,100099,100099,Devlet Hastanesi Izmir,University Hospital,200099,FD Devlet Hastanesi Izmir,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,156,0.7,5,0.2,CM_100099,FD_200099
MENA,TR,MENA,TR,MENA,100099,100099,Devlet Hastanesi Izmir,University Hospital,200099,FD Devlet Hastanesi Izmir,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,156,0.5,5,0.2,CM_100099,FD_200099
MENA,TR,MENA,TR,MENA,100099,100099,Devlet Hastanesi Izmir,University Hospital,200099,FD Devlet Hastanesi Izmir,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,349,0.95,2,0.5,CM_100099,FD_200099
MENA,TR,MENA,TR,MENA,100099,100099,Devlet Hastanesi Izmir,University Hospital,200099,FD Devlet Hastanesi Izmir,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,349,0.9,2,0.5,CM_100099,FD_200099
MENA,TR,MENA,TR,MENA,100099,100099,Devlet Hastanesi Izmir,University Hospital,200099,FD Devlet Hastanesi Izmir,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,304,0.98,5,0.2,CM_100099,FD_200099
MENA,TR,MENA,TR,MENA,100099,100099,Devlet Hastanesi Izmir,University Hospital,200099,FD Devlet Hastanesi Izmir,2024,PCI - Complex,Guide Wires,TC002,3.0,1,304,0.99,5,0.2,CM_100099,FD_200099
MENA,TR,MENA,TR,MENA,100099,100099,Devlet Hastanesi Izmir,University Hospital,200099,FD Devlet Hastanesi Izmir,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,304,0.9,5,0.2,CM_100099,FD_200099
MENA,TR,MENA,TR,MENA,100099,100099,Devlet Hastanesi Izmir,University Hospital,200099,FD Devlet Hastanesi Izmir,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,304,0.8,5,0.2,CM_100099,FD_200099
MENA,TR,MENA,TR,MENA,100099,100099,Devlet Hastanesi Izmir,University Hospital,200099,FD Devlet Hastanesi Izmir,2024,PCI - Complex,Microcatheters,TC006,1.0,1,304,0.65,5,0.2,CM_100099,FD_200099
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,155,0.95,2,0.5,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,155,0.9,2,0.5,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,266,0.85,2,0.5,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Structural Heart,Guide Wires,TC002,1.0,1,266,0.7,2,0.5,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,284,0.95,5,0.2,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,284,0.9,5,0.2,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,284,0.85,5,0.2,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,284,0.7,5,0.2,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,284,0.5,5,0.2,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,218,0.9,3,0.3333,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,218,0.8,3,0.3333,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,218,0.6,3,0.3333,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,145,0.8,2,0.5,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,145,0.75,2,0.5,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,87,0.98,5,0.2,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,PCI - Complex,Guide Wires,TC002,3.0,1,87,0.99,5,0.2,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,87,0.9,5,0.2,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,87,0.8,5,0.2,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,PCI - Complex,Microcatheters,TC006,1.0,1,87,0.65,5,0.2,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,64,0.95,7,0.1429,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,64,0.98,7,0.1429,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,64,0.85,7,0.1429,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,64,0.7,7,0.1429,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,64,0.9,7,0.1429,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,64,0.8,7,0.1429,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100100,100100,Eğitim Araştırma Antalya,Heart Center,200100,FD Eğitim Araştırma Antalya,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,64,0.6,7,0.1429,CM_100100,FD_200100
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,120,0.9,3,0.3333,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,120,0.8,3,0.3333,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,120,0.6,3,0.3333,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,136,0.98,5,0.2,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,PCI - Complex,Guide Wires,TC002,3.0,1,136,0.99,5,0.2,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,136,0.9,5,0.2,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,136,0.8,5,0.2,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,PCI - Complex,Microcatheters,TC006,1.0,1,136,0.65,5,0.2,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,176,0.8,2,0.5,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,176,0.75,2,0.5,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,76,0.95,5,0.2,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,76,0.9,5,0.2,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,76,0.85,5,0.2,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,76,0.7,5,0.2,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,76,0.5,5,0.2,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,204,0.85,2,0.5,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Structural Heart,Guide Wires,TC002,1.0,1,204,0.7,2,0.5,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,135,0.95,2,0.5,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100101,100101,Özel Hastane Bursa,Private Clinic,200101,FD Özel Hastane Bursa,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,135,0.9,2,0.5,CM_100101,FD_200101
MENA,TR,MENA,TR,MENA,100102,100102,Üniversitesi Hastanesi Adana,Heart Center,200102,FD Üniversitesi Hastanesi Adana,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,314,0.95,7,0.1429,CM_100102,FD_200102
